recipe_id,source_page,design_no,parts,cloth,n1,n2,n3,n4,n5,tikli,jari_note,image,notes,clarity
R1459,51,9054,kp,l orange,376 Royal,1001 Royal,707 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9054 KP 200.JPG,,high
R1460,51,9054,kp,blue,87 D Royal,1001 Royal,741 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9054 KP 200.JPG,,high
R1461,51,9054,kp,gajri,777 L Raj,1001 Royal,146 T Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9054 KP 200.JPG,,high
R1462,51,9054,kp,light green,143 Raj,1001 Royal,804 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9054 KP 200.JPG,,high
R1467,52,9044,kp,peach,820 Royal,49 N Raj,102 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9044 KP 200.JPG,,high
R1468,52,9044,kp,blue,820 Royal,49 N Raj,813 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9044 KP 200.JPG,,high
R1469,52,9044,kp,pink,820 Royal,49 N Raj,82 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9044 KP 200.JPG,,high
R1470,52,9042,kp,brown,190 Raj,740 Royal,311 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9042 KP 200.JPG,,medium
R1471,52,9042,kp,blue,190 Raj,710 D Royal,311 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9042 KP 200.JPG,,medium
R1472,52,9042,kp,light green,190 Raj,915 Raj,311 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9042 KP 200.JPG,,high
R1473,52,8018,top+border1+border2,cream,143 Raj,766 Royal,188 T Raj,335 Royal,110 L Royal,,,Jeetubhai Images\OS New folder (8) Images\8018 BORDER 250.JPG|Jeetubhai Images\OS New folder (8) Images\8018 Big BORDER 250.JPG,,medium
R1474,52,8018,top+border1+border2,green,809 Royal,117 Royal,357 Royal,35 Royal,744 Royal,,,Jeetubhai Images\OS New folder (8) Images\8018 BORDER 250.JPG|Jeetubhai Images\OS New folder (8) Images\8018 Big BORDER 250.JPG,,high
R1475,52,8018,top+border1+border2,grey,188 T Raj,711 Royal,809 Royal,775 Royal,118 L Royal,,,Jeetubhai Images\OS New folder (8) Images\8018 BORDER 250.JPG|Jeetubhai Images\OS New folder (8) Images\8018 Big BORDER 250.JPG,,medium
R1476,52,8018,top+border1+border2,peach,76 Royal,797 Royal,309 Royal,59 Royal,316 D Raj,,,Jeetubhai Images\OS New folder (8) Images\8018 BORDER 250.JPG|Jeetubhai Images\OS New folder (8) Images\8018 Big BORDER 250.JPG,,high
R1477,52,9047,kp,peach,376 Royal,728 Royal,,,,,,Jeetubhai Images\OS New folder (9) Images\9047 KP 200.JPG,120 pcs,high
R1478,52,9047,kp,purple,13 Royal,727 Raj,,,,,,Jeetubhai Images\OS New folder (9) Images\9047 KP 200.JPG,125 pcs,high
R1479,52,9047,kp,mustard,104 Royal,125 Royal,,,,,,Jeetubhai Images\OS New folder (9) Images\9047 KP 200.JPG,129 pcs,medium
R1480,52,9048,kp,black,702 DD Raj,8 N Raj,Black,,,,,Jeetubhai Images\OS New folder (9) Images\9048 KP 200.JPG,119 pcs,high
R1481,52,9048,kp,red,702 DD Raj,810 Royal,7 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9048 KP 200.JPG,102 pcs,high
R1482,52,9048,kp,cream,702 DD Raj,795 Royal,372 R Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9048 KP 200.JPG,106 pcs,high
R1483,52,9048,kp,blue,710 D Raj,795 Royal,842 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9048 KP 200.JPG,111 pcs,high
R1484,52,9051,kp,purple,190 Raj,369 Royal,362 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9051 KP 200.JPG,129 pcs,high
R1485,52,9051,kp,pink,190 Raj,767 Royal,45 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9051 KP 200.JPG,133 pcs,high
R1486,52,9051,kp,firozi,70 Royal,937 Raj,75 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9051 KP 200.JPG,128 pcs,medium
R1502,53,9037,kp,orange,702 D Royal,377 Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9037 KP 200.JPG,,high
R1503,53,9037,kp,green,709 Royal,110 Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9037 KP 200.JPG,,high
R1504,53,9037,kp,yellow,739 Royal,778 D Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9037 KP 200.JPG,,high
R1505,53,9038,kp,l purple,730 D Raj,8 Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9038 KP 200.JPG,,high
R1506,53,9038,kp,dark blue,842 Royal,124 Raj,118 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9038 KP 200.JPG,,high
R1507,53,9038,kp,d pink,768 Raj,105 Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9038 KP 200.JPG,,high
R1508,53,9038,kp,blue,834 DD Raj,711 Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9038 KP 200.JPG,,high
R1509,53,9039,kp,purple,118 LL Royal,15 Royal,119 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9039 KP 200.JPG,,high
R1510,53,9039,kp,l pink,118 LL Royal,7 L Raj,119 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9039 KP 200.JPG,,high
R1511,53,9039,kp,yellow,118 LL Royal,789 DD Raj,119 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9039 KP 200.JPG,,high
R1512,53,9039,kp,l blue,118 LL Royal,937 Raj,119 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9039 KP 200.JPG,,high
R1513,53,9043,kp,blue,710 Raj,49 N Raj,832 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9043 KP 200.JPG,,high
R1514,53,9043,kp,green,190 Raj,49 N Raj,194 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9043 KP 200.JPG,,high
R1515,53,9043,kp,mustard,102 N Raj,49 N Raj,104 D Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9043 KP 200.JPG,,medium
R1519,53,9035,kp,yellow,32 Raj,35 D Royal,353 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9035 KP 200.JPG,72 pcs,high
R1520,53,9035,kp,green,32 Raj,35 D Royal,62 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9035 KP 200.JPG,54 pcs,high
R1521,53,9035,kp,peach,32 Raj,35 D Royal,94 N Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9035 KP 200.JPG,49 pcs,high
R1531,54,8018,top+daman+astin border,cream,143 Raj,766 Royal,188 T Raj,335 Royal,110 L Royal,,,Jeetubhai Images\OS New folder (8) Images\8018 BORDER 250.JPG|Jeetubhai Images\OS New folder (8) Images\8018 Big BORDER 250.JPG,,high
R1532,54,8018,top+daman+astin border,grey,188 T Raj,711 Royal,809 Royal,775 Royal,118 L Royal,,,Jeetubhai Images\OS New folder (8) Images\8018 BORDER 250.JPG|Jeetubhai Images\OS New folder (8) Images\8018 Big BORDER 250.JPG,,high
R1533,54,8018,top+daman+astin border,pink,22 Royal,188 T Raj,17 L Royal,75 Royal,777 Raj,,,Jeetubhai Images\OS New folder (8) Images\8018 BORDER 250.JPG|Jeetubhai Images\OS New folder (8) Images\8018 Big BORDER 250.JPG,,high
R1534,54,8018,top+daman+astin border,firozi,45 Royal,22 Royal,35 L Royal,809 Royal,812 Royal,,,Jeetubhai Images\OS New folder (8) Images\8018 BORDER 250.JPG|Jeetubhai Images\OS New folder (8) Images\8018 Big BORDER 250.JPG,,high
R1535,54,8018,top+daman+astin border,green,809 Royal,117 Royal,357 Royal,35 Royal,744 Royal,,,Jeetubhai Images\OS New folder (8) Images\8018 BORDER 250.JPG|Jeetubhai Images\OS New folder (8) Images\8018 Big BORDER 250.JPG,,high
R1542,54,9027,kp,gold,88 NL Raj,305 Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9027 KP 200.JPG,,high
R1543,54,9027,kp,green,62 Royal,66 Raj,118 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9027 KP 200.JPG,,high
R1544,54,9027,kp,blue,835 D Royal,954 Raj,118 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9027 KP 200.JPG,,high
R1545,54,9026,kp,blue,87 D Royal,8 F Raj,118 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9026 KP 200.JPG,,medium
R1546,54,9026,kp,black,8 F Raj,728 D Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9026 KP 200.JPG,,medium
R1547,54,9026,kp,maroon,728 D Royal,87 D Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9026 KP 200.JPG,,high
R1548,54,9029,kp,yellow,305 Royal,820 Royal,118 LL Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9029 KP 200.JPG|Jeetubhai Images\OS New folder (9) Images\9029 KP 250.JPG,,high
R1549,54,9029,kp,green,820 Royal,305 Royal,118 LL Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9029 KP 200.JPG|Jeetubhai Images\OS New folder (9) Images\9029 KP 250.JPG,,high
R1550,54,9029,kp,tomato,845 Royal,820 Royal,118 LL Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9029 KP 200.JPG|Jeetubhai Images\OS New folder (9) Images\9029 KP 250.JPG,,high
R1551,54,9031,kp,blue,146 T Raj,49 N Raj,119 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9031 KP 200.JPG|Jeetubhai Images\OS New folder (9) Images\9031 KP 250.JPG,,high
R1552,54,9031,kp,yellow,810 L Raj,49 N Raj,323 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9031 KP 200.JPG|Jeetubhai Images\OS New folder (9) Images\9031 KP 250.JPG,,high
R1553,54,9031,kp,green,722 Royal,49 N Raj,122 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9031 KP 200.JPG|Jeetubhai Images\OS New folder (9) Images\9031 KP 250.JPG,,high
R1560,54,9034,neck1+neck2+daman,yellow,188 T Raj,778 D Royal,234 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9034 Daman 250.JPG|Jeetubhai Images\OS New folder (9) Images\9034 Neck 2 400.JPG|Jeetubhai Images\OS New folder (9) Images\9034 Neck 200.JPG,58 pcs,high
R1561,54,9034,neck1+neck2+daman,red,66 Raj,8 NL Royal,234 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9034 Daman 250.JPG|Jeetubhai Images\OS New folder (9) Images\9034 Neck 2 400.JPG|Jeetubhai Images\OS New folder (9) Images\9034 Neck 200.JPG,46 pcs,high
R1562,54,9034,neck1+neck2+daman,firozi,74 Royal,911 D Royal,123 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9034 Daman 250.JPG|Jeetubhai Images\OS New folder (9) Images\9034 Neck 2 400.JPG|Jeetubhai Images\OS New folder (9) Images\9034 Neck 200.JPG,48 pcs,high
R1571,55,9019,neck+astin,pink,LG,badla LG,767 Royal,925 Raj,LG,,n2=badla LG,Jeetubhai Images\OS New folder (9) Images\9019 Astin 450.JPG|Jeetubhai Images\OS New folder (9) Images\9019 Neck 450.JPG,,high
R1572,55,9019,neck+astin,orange,LG,badla LG,732 D Royal,925 Raj,LG,,n2=badla LG,Jeetubhai Images\OS New folder (9) Images\9019 Astin 450.JPG|Jeetubhai Images\OS New folder (9) Images\9019 Neck 450.JPG,,high
R1573,55,9019,neck+astin,blue,LG,badla LG,85 Royal,925 Raj,LG,,n2=badla LG,Jeetubhai Images\OS New folder (9) Images\9019 Astin 450.JPG|Jeetubhai Images\OS New folder (9) Images\9019 Neck 450.JPG,sheet,high
R1586,55,9023,kp,blue,86 Royal,190 Raj,87 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9023 KP 200.JPG,,high
R1587,55,9023,kp,peach,95 D Raj,190 Raj,768 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9023 KP 200.JPG,,high
R1588,55,9023,kp,yellow,789 DD Raj,190 Raj,795 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9023 KP 200.JPG,,medium
R1611,56,5067,kp,firozi,356 Royal,372 Royal,709 Raj,,,,,Jeetubhai Images\OS New folder (5) Images\5067 Kurta patti 400.BMP,,high
R1612,56,5067,kp,gold,35 Royal,372 Royal,90 L Royal,,,,,Jeetubhai Images\OS New folder (5) Images\5067 Kurta patti 400.BMP,,high
R1613,56,5067,kp,green,74 Raj,315 Royal,345 Royal,,,,,Jeetubhai Images\OS New folder (5) Images\5067 Kurta patti 400.BMP,,high
R1620,56,8053,neck,green,315 Raj,712 Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8053 Neck 400.BMP,,medium
R1621,56,8053,neck,d green,315 Raj,849 Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8053 Neck 400.BMP,,medium
R1622,56,8053,neck,yellow,190 Raj,M Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8053 Neck 400.BMP,,high
R1623,56,5032,cp neck+border,blue,125 Raj,911 Royal,822 R Raj,,,,,Jeetubhai Images\OS New folder (5) Images\5032 Kurta patti.BMP,63 pcs,medium
R1624,56,5032,cp neck+border,yellow,326 Royal,103 Royal,822 R Raj,,,,,Jeetubhai Images\OS New folder (5) Images\5032 Kurta patti.BMP,71 pcs,high
R1625,56,5032,cp neck+border,orange,102 N Raj,809 Royal,822 R Raj,,,,,Jeetubhai Images\OS New folder (5) Images\5032 Kurta patti.BMP,70 pcs,high
R1650,57,6050,body+daman+border+butti,peach,312 Royal,117 Royal,45 Royal,788 Royal,75 Royal,,,Jeetubhai Images\OS New folder (6) Images\6050 BORDER.JPG|Jeetubhai Images\OS New folder (6) Images\6050 Body.JPG|Jeetubhai Images\OS New folder (6) Images\6050 Daman.JPG,,medium
R1651,57,6050,body+daman+border+butti,cream,49 N Raj,117 Royal,4 Raj,75 Royal,35 L Royal,,,Jeetubhai Images\OS New folder (6) Images\6050 BORDER.JPG|Jeetubhai Images\OS New folder (6) Images\6050 Body.JPG|Jeetubhai Images\OS New folder (6) Images\6050 Daman.JPG,,medium
R1652,57,6050,body+daman+border+butti,green,142 Raj,788 Royal,35 L Royal,117 Royal,45 Royal,,,Jeetubhai Images\OS New folder (6) Images\6050 BORDER.JPG|Jeetubhai Images\OS New folder (6) Images\6050 Body.JPG|Jeetubhai Images\OS New folder (6) Images\6050 Daman.JPG,,high
R1653,57,6050,body+daman+border+butti,grey,822 R Raj,911 Royal,105 L Raj,756 Royal,731 Royal,,,Jeetubhai Images\OS New folder (6) Images\6050 BORDER.JPG|Jeetubhai Images\OS New folder (6) Images\6050 Body.JPG|Jeetubhai Images\OS New folder (6) Images\6050 Daman.JPG,,medium
R1654,57,6050,body+daman+border+butti,green,836 Royal,28 Royal,117 Royal,807 Royal,67 Royal,,,Jeetubhai Images\OS New folder (6) Images\6050 BORDER.JPG|Jeetubhai Images\OS New folder (6) Images\6050 Body.JPG|Jeetubhai Images\OS New folder (6) Images\6050 Daman.JPG,,medium
R1655,57,6017,kp,pink,335 Royal,102 N Royal,47 Raj,,,,,Jeetubhai Images\OS New folder (6) Images\6017 KP 250.BMP,,high
R1656,57,6017,kp,orange,335 Royal,110 NL Royal,360 Raj,,,,,Jeetubhai Images\OS New folder (6) Images\6017 KP 250.BMP,,high
R1657,57,6017,kp,green,335 Royal,MD Royal,103 Royal,,,,,Jeetubhai Images\OS New folder (6) Images\6017 KP 250.BMP,,high
R1658,57,8027,neck,orange,732 D Royal,720 Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8027 Neck 250.JPG,shared 8027+8030,high
R1659,57,8027,neck,rust,777 Raj,707 D Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8027 Neck 250.JPG,shared 8027+8030,high
R1660,57,8027,neck,green,100 Raj,MD Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8027 Neck 250.JPG,shared 8027+8030,medium
R1661,57,8030,neck,orange,732 D Royal,720 Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8030 KP 200.JPG,shared 8027+8030,high
R1662,57,8030,neck,rust,777 Raj,707 D Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8030 KP 200.JPG,shared 8027+8030,high
R1663,57,8030,neck,green,100 Raj,MD Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8030 KP 200.JPG,shared 8027+8030,medium
R1664,57,7024,neck+daman+astin,grey,791 Royal,,,,,,,Jeetubhai Images\OS New folder (7) Images\7024 Astin 200.JPG|Jeetubhai Images\OS New folder (7) Images\7024 Daman B.JPG|Jeetubhai Images\OS New folder (7) Images\7024 Nake 200.JPG,,high
R1665,57,7024,neck+daman+astin,cream,841 Royal,,,,,,,Jeetubhai Images\OS New folder (7) Images\7024 Astin 200.JPG|Jeetubhai Images\OS New folder (7) Images\7024 Daman B.JPG|Jeetubhai Images\OS New folder (7) Images\7024 Nake 200.JPG,,high
R1666,57,7024,neck+daman+astin,peach,75 Royal,,,,,,,Jeetubhai Images\OS New folder (7) Images\7024 Astin 200.JPG|Jeetubhai Images\OS New folder (7) Images\7024 Daman B.JPG|Jeetubhai Images\OS New folder (7) Images\7024 Nake 200.JPG,,medium
R1667,57,7024,neck+daman+astin,yellow,837 Royal,,,,,,,Jeetubhai Images\OS New folder (7) Images\7024 Astin 200.JPG|Jeetubhai Images\OS New folder (7) Images\7024 Daman B.JPG|Jeetubhai Images\OS New folder (7) Images\7024 Nake 200.JPG,,high
R1671,58,6014,kp,mustard,789 DD Raj,795 D Royal,339 D Raj,,,,,Jeetubhai Images\OS New folder (6) Images\6014 KP 250.BMP,50 pcs,medium
R1672,58,6014,kp,maroon,8 NL Royal,778 D Royal,339 D Raj,,,,,Jeetubhai Images\OS New folder (6) Images\6014 KP 250.BMP,52 pcs,high
R1673,58,6014,kp,blue,842 Raj,74 D Royal,339 D Raj,,,,,Jeetubhai Images\OS New folder (6) Images\6014 KP 250.BMP,57 pcs,high
R1674,58,7091,neck,pink,7 D Royal,118 LL Royal,35 S Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7091 Nake 250.JPG,shared 7091+8008,high
R1675,58,7091,neck,yellow,105 D Royal,118 LL Royal,35 S Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7091 Nake 250.JPG,shared 7091+8008,high
R1676,58,7091,neck,pista,713 Raj,118 LL Royal,35 S Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7091 Nake 250.JPG,shared 7091+8008,high
R1677,58,8008,kp,pink,7 D Royal,118 LL Royal,35 S Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8008 KP 400.JPG,shared 7091+8008,high
R1678,58,8008,kp,yellow,105 D Royal,118 LL Royal,35 S Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8008 KP 400.JPG,shared 7091+8008,high
R1679,58,8008,kp,pista,713 Raj,118 LL Royal,35 S Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8008 KP 400.JPG,shared 7091+8008,high
R1689,58,8067,neck,green,709 Royal,110 Royal,118 L Royal,,,,men 17,Jeetubhai Images\OS New folder (8) Images\8067 Neck.BMP,,high
R1690,58,8067,neck,yellow,739 Royal,778 D Royal,118 L Royal,,,,men 17,Jeetubhai Images\OS New folder (8) Images\8067 Neck.BMP,,high
R1691,58,8067,neck,orange,702 D Royal,377 Royal,118 L Royal,,,,men 17,Jeetubhai Images\OS New folder (8) Images\8067 Neck.BMP,,high
R1692,58,5084,kp,green,118 L Royal,110 Royal,709 Royal,,,,men 11,Jeetubhai Images\OS New folder (5) Images\5084 Kurta patti 250.BMP,,high
R1693,58,5084,kp,yellow,118 L Royal,778 D Royal,739 Royal,,,,men 11,Jeetubhai Images\OS New folder (5) Images\5084 Kurta patti 250.BMP,,high
R1694,58,5084,kp,orange,118 L Royal,377 Royal,702 D Royal,,,,men 11,Jeetubhai Images\OS New folder (5) Images\5084 Kurta patti 250.BMP,,high
R1695,58,7085,neck,gold,105 D Royal,118 LL Royal,35 S Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7085 Nake 250.JPG,shared 7085+5039,high
R1696,58,7085,neck,pink,7 D Royal,118 LL Royal,35 S Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7085 Nake 250.JPG,shared 7085+5039,high
R1697,58,7085,neck,rama,713 Raj,118 LL Royal,35 S Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7085 Nake 250.JPG,shared 7085+5039,high
R1698,58,5039,kp,gold,105 D Royal,118 LL Royal,35 S Royal,,,,,Jeetubhai Images\OS New folder (5) Images\5039 Kurta patti 400.BMP,shared 7085+5039,high
R1699,58,5039,kp,pink,7 D Royal,118 LL Royal,35 S Royal,,,,,Jeetubhai Images\OS New folder (5) Images\5039 Kurta patti 400.BMP,shared 7085+5039,high
R1700,58,5039,kp,rama,713 Raj,118 LL Royal,35 S Royal,,,,,Jeetubhai Images\OS New folder (5) Images\5039 Kurta patti 400.BMP,shared 7085+5039,high
R1728,59,8054,neck,yellow,118 LL Royal,715 Royal,121 D Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8054 Neck 250.BMP|Jeetubhai Images\OS New folder (8) Images\8054 Neck 400.BMP,,high
R1729,59,8054,neck,pink,118 LL Royal,110 Royal,94 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8054 Neck 250.BMP|Jeetubhai Images\OS New folder (8) Images\8054 Neck 400.BMP,,high
R1730,59,8054,neck,green,118 LL Royal,715 Royal,782 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8054 Neck 250.BMP|Jeetubhai Images\OS New folder (8) Images\8054 Neck 400.BMP,,high
R1731,59,5050,kp,yellow,715 Royal,118 LL Royal,121 D Royal,,,,,Jeetubhai Images\OS New folder (5) Images\5050 Kurta patti 250.BMP,,high
R1732,59,5050,kp,pink,110 Royal,118 LL Royal,94 Royal,,,,,Jeetubhai Images\OS New folder (5) Images\5050 Kurta patti 250.BMP,,high
R1733,59,5050,kp,green,715 Royal,118 LL Royal,782 Royal,,,,,Jeetubhai Images\OS New folder (5) Images\5050 Kurta patti 250.BMP,,high
R1740,60,6089,kp,firozi,118 LL Royal,741 Raj,361 Royal,,,,,Jeetubhai Images\OS New folder (6) Images\6089 KP 250.JPG,123 pcs,high
R1749,60,6074,neck,blue,776 Raj,49 N Raj,119 L Royal,,,,men 6,Jeetubhai Images\OS New folder (6) Images\6074 Neck 400.JPG,,high
R1750,60,6074,neck,yellow,810 L Raj,49 N Raj,323 Royal,,,,men 6,Jeetubhai Images\OS New folder (6) Images\6074 Neck 400.JPG,,high
R1751,60,6074,neck,green,722 Royal,49 N Raj,122 L Royal,,,,men 6,Jeetubhai Images\OS New folder (6) Images\6074 Neck 400.JPG,,high
R1752,60,6042,kp,pink,835 Royal,343 Royal,47 Royal,,,,,Jeetubhai Images\OS New folder (6) Images\6042 KP 250.JPG,34 pcs,high
R1753,60,6042,kp,rust,813 Royal,343 Royal,5 Raj,,,,,Jeetubhai Images\OS New folder (6) Images\6042 KP 250.JPG,32 pcs,high
R1754,60,6042,kp,green,813 Royal,343 Royal,145 T Raj,,,,,Jeetubhai Images\OS New folder (6) Images\6042 KP 250.JPG,35 pcs,high
R1779,61,8038,neck,blue,111 Royal,911 Royal,190 Raj,,,,,Jeetubhai Images\OS New folder (8) Images\8038 Neck 250.BMP,shared 8038/8057,high
